Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Order_ID,Ship_Date,Units_Sold,Unit_Price,Unit_Cost,errorMessage
Asia,Sri Lanka,Fruits,Online,M,24/10/15,938650262,12/11/15,6326,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Offline,H,13/04/14,455553519,30/05/14,7265,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Personal Care,Online,H,07/07/16,293164861,19/08/16,2852,81.73,56.67, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Online,H,11/03/10,180213391,17/03/10,8002,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Vegetables,Offline,H,20/09/10,738959157,29/10/10,3291,154.06,90.93, Region.matches("Europe") == true failed
Asia,Indonesia,Household,Offline,M,29/11/11,220814740,09/01/12,2843,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Online,H,25/10/13,825305259,25/10/13,5021,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Baby Food,Offline,H,04/01/10,210512483,10/01/10,4177,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Meat,Offline,H,20/07/15,104211175,02/08/15,7257,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Offline,M,10/05/14,805291688,10/05/14,2561,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Baby Food,Online,M,16/10/15,173293292,16/10/15,191,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,M,12/03/16,691535127,10/04/16,9466,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Offline,H,07/04/10,945769059,24/05/10,2937,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Personal Care,Online,H,09/12/12,378087460,05/01/13,3336,81.73,56.67, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Online,H,10/10/14,198012530,12/10/14,5163,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Offline,H,07/01/15,472661721,29/01/15,9962,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,M,31/03/17,219277083,19/05/17,7817,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Cereal,Offline,M,05/11/15,137991130,14/11/15,3497,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Vegetables,Offline,H,11/03/14,514390456,12/04/14,8422,154.06,90.93, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Offline,M,13/02/16,913354241,22/02/16,672,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Household,Offline,M,13/10/15,498114812,31/10/15,2097,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Baby Food,Offline,M,21/01/13,379469335,09/02/13,2264,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Online,M,07/08/13,403143155,05/09/13,7873,109.28,35.84, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,H,26/10/11,695469176,07/11/11,3639,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Offline,M,31/05/16,523130166,22/06/16,4696,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Offline,M,21/06/12,957971608,02/07/12,3942,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Offline,H,11/06/11,470209538,16/07/11,4306,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,M,27/04/12,449735915,11/05/12,5706,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,M,12/04/12,587841784,03/05/12,4302,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Online,H,24/03/16,358567416,06/04/16,6921,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Online,M,04/04/17,584205138,30/04/17,8138,421.89,364.69, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Online,M,10/08/15,378341948,22/09/15,8645,421.89,364.69, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Online,M,11/11/15,388348090,06/12/15,9685,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Offline,H,29/03/12,214568841,21/04/12,4543,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,H,14/05/16,562053525,25/05/16,2983,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Online,M,18/04/10,831238305,21/05/10,741,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,M,16/06/11,427624642,04/08/11,2489,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,H,17/03/13,463700997,18/04/13,8284,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,H,18/03/16,255763709,05/05/16,5020,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Online,M,10/06/17,526709735,15/07/17,3970,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,H,17/08/15,834265983,26/09/15,6698,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Offline,M,31/01/10,412697398,09/02/10,5186,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Online,H,28/04/12,715481460,24/05/12,5718,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Personal Care,Offline,H,02/12/11,137061154,19/12/11,8296,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Offline,H,12/05/16,938748967,18/06/16,5535,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,M,10/11/11,893992555,29/11/11,1118,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Offline,H,24/02/11,833237302,27/03/11,2289,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Fruits,Offline,H,01/08/13,541407382,10/08/13,3330,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Online,M,31/08/13,593520343,07/10/13,4714,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Offline,M,02/03/17,730416858,04/04/17,5435,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Offline,H,01/03/15,378522622,15/04/15,2110,109.28,35.84, Region.matches("Europe") == true failed
Asia,Indonesia,Vegetables,Offline,M,12/05/15,218263852,17/06/15,7979,154.06,90.93, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Online,H,29/12/14,956803882,04/02/15,8386,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Online,M,01/08/11,285074460,09/09/11,8723,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Online,M,16/08/10,619425332,19/09/10,576,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Online,H,25/08/12,618239581,03/10/12,9686,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Offline,H,12/04/12,103659284,19/04/12,3940,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Offline,M,07/05/17,612742984,18/05/17,3120,81.73,56.67, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Online,M,23/06/13,196194207,28/06/13,7081,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Meat,Online,H,29/11/14,931887233,18/01/15,4996,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Online,H,22/05/10,977968442,19/06/10,1449,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Clothes,Online,M,27/06/12,894330298,03/07/12,1064,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,H,21/05/13,583473861,27/05/13,1736,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Online,H,12/11/11,172363317,21/11/11,4991,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,M,14/10/15,375239169,17/11/15,464,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Baby Food,Online,M,20/11/13,425115382,20/12/13,9943,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Online,M,28/03/12,821626985,17/04/12,6538,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Online,M,08/06/15,983819520,05/07/15,2913,81.73,56.67, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Offline,H,16/09/10,338530242,03/11/10,7476,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Cereal,Offline,M,08/02/11,713902175,29/03/11,8373,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,H,01/11/14,765085160,06/12/14,4556,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Household,Offline,M,28/12/10,121953237,25/01/11,7528,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Meat,Offline,M,21/12/10,221095407,05/02/11,5899,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Offline,M,29/01/14,533120858,05/02/14,1164,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Online,M,07/04/10,382398307,16/04/10,9012,421.89,364.69, Region.matches("Europe") == true failed
Asia,Indonesia,Household,Offline,M,21/06/15,960284745,23/07/15,8451,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Vegetables,Offline,M,15/03/12,845161759,30/03/12,1001,154.06,90.93, Region.matches("Europe") == true failed
Asia,India,Vegetables,Offline,M,31/03/10,429666554,19/04/10,6736,154.06,90.93, Region.matches("Europe") == true failed
Asia,Indonesia,Vegetables,Offline,M,01/07/15,448946273,27/07/15,2034,154.06,90.93, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Offline,H,18/05/15,709688746,04/07/15,1526,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,M,24/10/12,857266891,13/12/12,3178,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Offline,H,12/05/12,691946685,13/06/12,1255,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,M,28/05/12,453596150,30/06/12,8036,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,H,12/08/11,249731957,30/09/11,91,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Online,M,03/01/13,117146289,07/02/13,5045,9.33,6.92, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,H,09/11/13,364896571,10/11/13,9859,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Offline,H,24/11/11,263399636,21/12/11,4661,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Beverages,Online,M,31/12/16,784449422,19/02/17,4871,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Personal Care,Online,M,25/02/12,618339574,09/04/12,9276,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Offline,H,17/06/16,380340945,29/07/16,193,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Online,M,06/11/13,536024940,21/12/13,546,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Online,M,29/08/16,945332610,10/10/16,3782,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Offline,H,28/09/13,812196338,07/10/13,5800,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Online,M,22/06/12,756025731,20/07/12,3669,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Offline,H,19/06/14,726500833,09/07/14,6596,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,H,25/06/14,326112258,22/07/14,2719,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Online,H,23/06/10,281255853,28/06/10,8712,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,M,13/02/12,431623923,17/03/12,5965,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Household,Offline,M,05/09/10,584123170,18/10/10,3881,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Offline,H,21/07/13,926249015,23/08/13,6522,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Personal Care,Offline,H,08/05/10,137004077,13/06/10,1406,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Clothes,Online,H,23/10/14,590295255,07/12/14,338,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Household,Offline,H,29/11/14,844512450,28/12/14,8856,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Meat,Online,M,30/04/17,660011231,22/05/17,845,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,H,08/04/10,735518634,20/05/10,5163,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Offline,M,26/04/13,817100703,29/05/13,7111,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Online,H,19/11/14,214782989,30/12/14,7914,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Fruits,Online,M,27/12/11,724246060,14/01/12,9358,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Vegetables,Offline,M,25/10/12,734391248,09/11/12,1545,154.06,90.93, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,H,17/07/15,429032695,16/08/15,9163,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Online,H,24/08/14,307580554,17/09/14,8776,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Online,M,24/06/11,241107690,03/07/11,7978,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Online,H,20/07/10,234186303,05/08/10,9786,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Offline,M,31/08/15,220164144,17/09/15,317,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Offline,H,30/06/10,269488465,08/07/10,6480,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Offline,M,11/11/10,204324948,19/11/10,3148,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Offline,M,30/12/11,399424540,30/12/11,7452,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Household,Online,M,08/02/14,109157168,02/03/14,887,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,H,01/10/10,952871119,11/11/10,4594,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Household,Online,H,18/10/15,264289271,07/11/15,7923,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Vegetables,Offline,H,21/01/16,849473893,24/02/16,7057,154.06,90.93, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,H,05/09/10,151814591,12/10/10,4166,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Meat,Offline,M,22/05/15,847993314,16/06/15,8921,421.89,364.69, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Offline,H,01/01/15,631982362,20/01/15,6480,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Vegetables,Online,M,15/07/17,118373668,30/07/17,8254,154.06,90.93, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Offline,H,19/02/14,549692618,14/03/14,5116,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Online,H,09/02/17,429089772,21/02/17,6054,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Offline,M,29/06/10,903742921,15/08/10,6468,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Offline,H,23/05/16,400214183,01/07/16,1125,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Online,M,30/12/15,733601605,26/01/16,7872,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,M,03/03/10,738860452,24/03/10,4082,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Online,H,31/07/14,929828584,15/09/14,5796,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Offline,M,26/06/11,816286170,07/08/11,6072,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,H,06/01/13,208142268,09/01/13,2777,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Offline,M,06/06/10,451241385,03/07/10,1208,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Fruits,Online,M,27/03/13,411867415,19/04/13,9576,9.33,6.92, Region.matches("Europe") == true failed
Asia,India,Beverages,Offline,M,04/11/12,258553636,26/11/12,621,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Offline,M,30/05/12,390898978,28/06/12,4549,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,H,07/04/13,341024053,27/04/13,5450,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Offline,H,28/07/14,442024886,31/08/14,3841,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Online,M,01/04/14,364517199,30/04/14,7595,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Online,H,14/06/10,617844760,04/07/10,2849,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Fruits,Online,M,04/02/13,181184995,09/03/13,5521,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Offline,H,09/03/16,644226539,29/03/16,9804,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,M,13/08/16,218939340,24/08/16,7871,255.28,159.42, Region.matches("Europe") == true failed
Asia,India,Beverages,Offline,H,08/08/15,484726512,16/08/15,201,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,M,28/06/16,213936269,18/07/16,7351,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Clothes,Online,M,26/05/11,525623977,10/07/11,2670,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Beverages,Offline,H,20/06/15,563477027,30/07/15,4229,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Online,M,15/11/16,106069839,23/11/16,7277,421.89,364.69, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Offline,H,15/09/16,775347077,05/10/16,1285,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Online,M,17/08/16,671242177,26/08/16,4332,81.73,56.67, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,H,03/11/15,990682542,03/11/15,3834,47.45,31.79, Region.matches("Europe") == true failed
